universe,controller,split_id,cost_bps,train_end,validation_end,evaluation_start,evaluation_end,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,MRH_tau63_k5,7,0.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.3596135162825176,0.17749615135533936,2.0260355705435065,-0.038750746385697754,9.280170056439601
liquid_us_equity_250,MRH_tau63_k5,7,10.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.34514579837106396,0.17726463540674997,1.9470651750539423,-0.03900895703987939,8.847860198091656
liquid_us_equity_250,MRH_tau63_k5,8,0.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.11472950701024986,0.15635071209398635,0.7337958713008564,-0.06942830832679081,1.6524888733941088
liquid_us_equity_250,MRH_tau63_k5,8,10.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.10196228964637877,0.15664122184849055,0.6509288451819516,-0.0701727656801292,1.4530179715262153
liquid_us_equity_250,MRH_tau63_k5,9,0.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,-0.028336364187600438,0.17504945794145468,-0.1618763320987584,-0.09092556828421361,-0.31164352032109893
liquid_us_equity_250,MRH_tau63_k5,9,10.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,-0.0427767486438948,0.17485143877089762,-0.24464624909206034,-0.09201645760227095,-0.4648814979199351
liquid_us_equity_250,MRH_tau63_k5,10,0.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.267158098929301,0.1450769337697699,1.8414925928295844,-0.0479232904325243,5.57470274917544
liquid_us_equity_250,MRH_tau63_k5,10,10.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.25128170878115297,0.1461117842260064,1.7197908444588523,-0.0479232904325243,5.243415185142862
liquid_us_equity_250,MRH_tau126_k5,0,0.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.16528873510556163,0.21581029343464153,0.765898291847945,-0.09974766385300637,1.6570687344365589
liquid_us_equity_250,MRH_tau126_k5,0,10.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.15721830468141418,0.215519264337301,0.7294860863789341,-0.1004678657219239,1.5648615957962113
liquid_us_equity_250,MRH_tau126_k5,1,0.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,0.005505732368635385,0.21796250489802263,0.025259997682565052,-0.055540374848288776,0.09913027025070374
liquid_us_equity_250,MRH_tau126_k5,1,10.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,-0.004018473569594061,0.21833876752857484,-0.018404764371722226,-0.055918158698349374,-0.07186348161426169
liquid_us_equity_250,MRH_tau126_k5,2,0.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.1655275836148271,0.3164268522111112,-0.5231148445766814,-0.1867052528894566,-0.8865716473009208
liquid_us_equity_250,MRH_tau126_k5,2,10.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.1752414613809976,0.3160486614775176,-0.5544762017380324,-0.18768120658598852,-0.9337187487644096
liquid_us_equity_250,MRH_tau126_k5,3,0.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.543668728552841,0.24290309905104052,-2.2382124010544766,-0.1873596578223934,-2.901738479183748
