universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_250,momentum_63_top10,MRH_tau21_k5,0.0,0.02357083177654318,0.2738605300902841,24.272727272702994,-0.1409641779578342,11
liquid_us_equity_250,momentum_63_top10,MRH_tau21_k5,10.0,0.010848048930604886,0.20868731659443188,24.272727272702994,-0.1440539580025525,11
liquid_us_equity_250,momentum_63_top10,MRH_tau21_k5,25.0,-0.008236125338301113,0.11058184828512968,24.272727272702994,-0.1486783196397652,11
liquid_us_equity_250,momentum_63_top10,MRH_tau63_k5,0.0,0.04025076895417577,0.34393206278898725,13.7999999999862,-0.1955587645487176,11
liquid_us_equity_250,momentum_63_top10,MRH_tau63_k5,10.0,0.034551931492090356,0.3151662210759371,13.7999999999862,-0.1965240940312583,11
liquid_us_equity_250,momentum_63_top10,MRH_tau63_k5,25.0,0.02600367529896458,0.2718889976768808,13.7999999999862,-0.1979720882550691,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,EW,0.0,0.08931571249235112,0.5992259192605537,1.0000333894311098e-12,-0.1422641244803471,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,EW,10.0,0.08931571249235007,0.5992259192605487,1.0000333894311098e-12,-0.1422641244803475,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,EW,25.0,0.0893157124923497,0.5992259192605457,1.0000333894311098e-12,-0.1422641244803469,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau126_k5,0.0,-0.03449130788696125,0.011256533971706693,10.236363636353401,-0.1955587645487179,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau126_k5,10.0,-0.039748545496822434,-0.018161963976195728,10.236363636353401,-0.1965240940312587,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau126_k5,25.0,-0.047634401911614076,-0.062405908399682124,10.236363636353401,-0.1979720882550693,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau21_k5,0.0,0.06244255853864625,0.4985138535104929,24.3818181817938,-0.1409641779578342,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau21_k5,10.0,0.05045770423531329,0.43419490800508065,24.3818181817938,-0.1440539580025525,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau21_k5,25.0,0.03248042278031309,0.3374121792604635,24.3818181817938,-0.1486783196397652,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau63_k5,0.0,0.0387371630343396,0.36932847112462175,13.945454545440601,-0.1955587645487176,11
