universe,screen_rule,holding_budget,controller,split_id,cost_bps,train_start,train_end,validation_end,evaluation_start,evaluation_end,selected_symbols,turnover,ann_return,ann_vol,sharpe,max_dd,calmar,source_path
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,1,25.0,2018-01-02,2019-04-03,2019-07-03,2019-07-05,2019-10-02,AMD AAPL AVGO AMAT ACN AMZN AMT ADBE ABBV CMCSA,16.5999999999834,-0.1752079412101244,0.1981096880649786,-0.8843986526886711,-0.0924604104551857,-1.8949509346289384,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,2,0.0,2018-01-02,2019-07-03,2019-10-02,2019-10-03,2020-01-02,AAPL ADBE AMZN CAT ABT AMAT BLK BKNG AVGO AXP,17.799999999982198,0.8957595138001593,0.1585651391905865,5.649157931983124,-0.0393122576184924,22.7857560985256,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,2,10.0,2018-01-02,2019-07-03,2019-10-02,2019-10-03,2020-01-02,AAPL ADBE AMZN CAT ABT AMAT BLK BKNG AVGO AXP,17.799999999982198,0.8876611946565234,0.1581274918946486,5.613579169663349,-0.0393122576184922,22.579756249266993,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,2,25.0,2018-01-02,2019-07-03,2019-10-02,2019-10-03,2020-01-02,AAPL ADBE AMZN CAT ABT AMAT BLK BKNG AVGO AXP,17.799999999982198,0.8755137159410773,0.1575369596129867,5.5575130946182485,-0.0393122576184917,22.270756475379343,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,3,0.0,2018-01-02,2019-10-02,2020-01-02,2020-01-03,2020-04-02,ABBV AAPL C AMAT BA BAC CAT BMY BK COP,20.1999999999798,-0.9732236059052356,0.6665232303361446,-1.460149566599433,-0.4342808346393181,-2.2410005882743667,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,3,10.0,2018-01-02,2019-10-02,2020-01-02,2020-01-03,2020-04-02,ABBV AAPL C AMAT BA BAC CAT BMY BK COP,20.1999999999798,-0.9795348113992306,0.6666143404042142,-1.4694175507892642,-0.4345071223054623,-2.2543584698902928,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,3,25.0,2018-01-02,2019-10-02,2020-01-02,2020-01-03,2020-04-02,ABBV AAPL C AMAT BA BAC CAT BMY BK COP,20.1999999999798,-0.9890016196402196,0.6667614134541197,-1.4832916237837903,-0.4348465538046783,-2.274369225154717,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,4,0.0,2018-01-02,2020-01-02,2020-04-02,2020-04-03,2020-07-02,AMD AAPL BMY ADBE BKNG AMAT AMT C COP AXP,21.7999999999782,1.2039510958935584,0.3665966536402751,3.284130075752567,-0.0799920419938167,15.050885886518204,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,4,10.0,2018-01-02,2020-01-02,2020-04-02,2020-04-03,2020-07-02,AMD AAPL BMY ADBE BKNG AMAT AMT C COP AXP,21.7999999999782,1.1911100138664945,0.3666453391396497,3.248670818121514,-0.0799920419938166,14.890356392498106,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,4,25.0,2018-01-02,2020-01-02,2020-04-02,2020-04-03,2020-07-02,AMD AAPL BMY ADBE BKNG AMAT AMT C COP AXP,21.7999999999782,1.1718483908258954,0.366789195309364,3.1948825260087577,-0.0799920419938167,14.64956215146787,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,5,0.0,2018-01-02,2020-04-02,2020-07-02,2020-07-06,2020-10-01,AMZN AMGN ABT CAT BMY CL AMD AMT BLK AVGO,26.999999999972996,0.2799666416156241,0.194375356825737,1.4403402066301116,-0.086339352438581,3.2426307784916557,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,5,10.0,2018-01-02,2020-04-02,2020-07-02,2020-07-06,2020-10-01,AMZN AMGN ABT CAT BMY CL AMD AMT BLK AVGO,26.999999999972996,0.2669775949833783,0.193479162649049,1.379877767334914,-0.0874357452156538,3.0534147598541552,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,5,25.0,2018-01-02,2020-04-02,2020-07-02,2020-07-06,2020-10-01,AMZN AMGN ABT CAT BMY CL AMD AMT BLK AVGO,26.999999999972996,0.2474940250350155,0.1922640550599401,1.287261027322916,-0.0890803343812621,2.778323933686276,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,6,0.0,2018-01-02,2020-07-02,2020-10-01,2020-10-02,2020-12-31,AMGN AMZN ADBE AAPL ABBV AMAT BA ACN AVGO CL,24.599999999975395,0.5714098790353317,0.1983374382913767,2.880998584810775,-0.0857247109180506,6.665637864616547,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,6,10.0,2018-01-02,2020-07-02,2020-10-01,2020-10-02,2020-12-31,AMGN AMZN ADBE AAPL ABBV AMAT BA ACN AVGO CL,24.599999999975395,0.5599772365712337,0.1972842575382296,2.8384283852951775,-0.0857247109180507,6.532273256657769,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,6,25.0,2018-01-02,2020-07-02,2020-10-01,2020-10-02,2020-12-31,AMGN AMZN ADBE AAPL ABBV AMAT BA ACN AVGO CL,24.599999999975395,0.5428282728750826,0.1958255933355075,2.7719986117559423,-0.0857247109180509,6.33222634471956,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,7,0.0,2018-01-02,2020-10-01,2020-12-31,2021-01-04,2021-04-05,COF AVGO CMCSA ABT AMGN CAT AXP BMY CL AMT,29.7999999999702,0.1601735902056402,0.1854736134539819,0.8635923311243275,-0.0741338223299657,2.160600724060272,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,7,10.0,2018-01-02,2020-10-01,2020-12-31,2021-01-04,2021-04-05,COF AVGO CMCSA ABT AMGN CAT AXP BMY CL AMT,29.7999999999702,0.1428043266794811,0.1868351395187683,0.7643333424672587,-0.077094223881092,1.852334967375588,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,7,25.0,2018-01-02,2020-10-01,2020-12-31,2021-01-04,2021-04-05,COF AVGO CMCSA ABT AMGN CAT AXP BMY CL AMT,29.7999999999702,0.1167504313902445,0.1891042993384606,0.6173864465168302,-0.0815259378924759,1.4320648668009666,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,8,0.0,2018-01-02,2020-12-31,2021-04-05,2021-04-06,2021-07-02,C COF AVGO BKNG AAPL BK BAC CAT ADBE ACN,36.199999999963794,-0.2715850619448581,0.178513912053439,-1.521366367580563,-0.1197870764200851,-2.267231742013308,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,8,10.0,2018-01-02,2020-12-31,2021-04-05,2021-04-06,2021-07-02,C COF AVGO BKNG AAPL BK BAC CAT ADBE ACN,36.199999999963794,-0.2924788002929479,0.1779452350567157,-1.643645024819483,-0.121195417097811,-2.413282674331563,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,8,25.0,2018-01-02,2020-12-31,2021-04-05,2021-04-06,2021-07-02,C COF AVGO BKNG AAPL BK BAC CAT ADBE ACN,36.199999999963794,-0.3238194078150815,0.1774661961793522,-1.8246821917904643,-0.1233079281144012,-2.6261037125855022,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,9,0.0,2018-01-02,2021-04-05,2021-07-02,2021-07-06,2021-10-01,AMAT AMT BA BLK ACN AMGN ADBE AVGO CAT BAC,34.999999999965,-0.2878800571220927,0.1395438128715342,-2.0630083928196497,-0.0967379795096032,-2.975874197274698,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,9,10.0,2018-01-02,2021-04-05,2021-07-02,2021-07-06,2021-10-01,AMAT AMT BA BLK ACN AMGN ADBE AVGO CAT BAC,34.999999999965,-0.3006802662504779,0.1394843628493664,-2.1556557316251745,-0.0989045076614685,-3.0401067995465856,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,9,25.0,2018-01-02,2021-04-05,2021-07-02,2021-07-06,2021-10-01,AMAT AMT BA BLK ACN AMGN ADBE AVGO CAT BAC,34.999999999965,-0.3198805799430602,0.1395786588267776,-2.291758515445776,-0.1021494222743557,-3.131496711560292,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,10,0.0,2018-01-02,2021-07-02,2021-10-01,2021-10-04,2021-12-31,ADBE AMD AAPL AMZN ACN ABT COP AMGN AMT BMY,36.1999999999638,0.565852161403448,0.2314283999054796,2.445042015725422,-0.0572029161083735,9.892016000050116,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,10,10.0,2018-01-02,2021-07-02,2021-10-01,2021-10-04,2021-12-31,ADBE AMD AAPL AMZN ACN ABT COP AMGN AMT BMY,36.1999999999638,0.5529811812324357,0.2312658041284486,2.391106559458787,-0.0575800349419292,9.603696520513166,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,10,25.0,2018-01-02,2021-07-02,2021-10-01,2021-10-04,2021-12-31,ADBE AMD AAPL AMZN ACN ABT COP AMGN AMT BMY,36.1999999999638,0.5336747109759137,0.2311559798570616,2.308721199008607,-0.0581457131922635,9.178229686547937,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,11,0.0,2018-01-02,2021-10-01,2021-12-31,2022-01-03,2022-04-01,COP BKNG AXP BAC BA COF C AVGO BK ABBV,40.199999999959815,0.1528833076587918,0.2185736186114348,0.6994591050344363,-0.1120976747304022,1.3638401333936347,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,11,10.0,2018-01-02,2021-10-01,2021-12-31,2022-01-03,2022-04-01,COP BKNG AXP BAC BA COF C AVGO BK ABBV,40.199999999959815,0.141741064015501,0.2188703616223724,0.6476028228043326,-0.1128079965906175,1.256480642313201,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,11,25.0,2018-01-02,2021-10-01,2021-12-31,2022-01-03,2022-04-01,COP BKNG AXP BAC BA COF C AVGO BK ABBV,40.199999999959815,0.1250276985505669,0.2194047097700418,0.5698496567418204,-0.1138734793809402,1.0979527386812742,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,12,0.0,2018-01-02,2021-12-31,2022-04-01,2022-04-04,2022-07-05,AVGO ABBV BKNG ACN AMT BMY CL AMGN ABT AXP,38.99999999996101,-0.375401738508859,0.2279650077509908,-1.6467515879334802,-0.1491790324294664,-2.516451088284387,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,12,10.0,2018-01-02,2021-12-31,2022-04-01,2022-04-04,2022-07-05,AVGO ABBV BKNG ACN AMT BMY CL AMGN ABT AXP,38.99999999996101,-0.3881029169630863,0.2283513386639997,-1.699586782508196,-0.1518990736833788,-2.5550051593434993,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,12,25.0,2018-01-02,2021-12-31,2022-04-01,2022-04-04,2022-07-05,AVGO ABBV BKNG ACN AMT BMY CL AMGN ABT AXP,38.99999999996101,-0.4071546846444187,0.2290602928152366,-1.7775000618333183,-0.1559694447814913,-2.6104772329748314,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,13,0.0,2018-01-02,2022-04-01,2022-07-05,2022-07-06,2022-10-03,CAT BKNG AMZN AMT AVGO ABBV BMY BRK-B ACN BLK,45.39999999995462,-0.2278095097389383,0.2420799022657076,-0.9410508993346868,-0.1685490042665528,-1.351592142171994,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,13,10.0,2018-01-02,2022-04-01,2022-07-05,2022-07-06,2022-10-03,CAT BKNG AMZN AMT AVGO ABBV BMY BRK-B ACN BLK,45.39999999995462,-0.2422102976088846,0.2420580413280201,-1.0006290073200153,-0.1698793258597247,-1.4257785423957965,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,13,25.0,2018-01-02,2022-04-01,2022-07-05,2022-07-06,2022-10-03,CAT BKNG AMZN AMT AVGO ABBV BMY BRK-B ACN BLK,45.39999999995462,-0.26381147941381,0.2421649569105368,-1.0893875099780874,-0.1718748082494835,-1.5349048653444406,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,14,0.0,2018-01-02,2022-07-05,2022-10-03,2022-10-04,2023-01-03,ABBV CL BMY AMGN AMT BA AAPL ABT CMCSA BLK,47.39999999995262,0.7972754961932065,0.2057156073192737,3.875619874344036,-0.0381061965371449,20.922463237576583,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,14,10.0,2018-01-02,2022-07-05,2022-10-03,2022-10-04,2023-01-03,ABBV CL BMY AMGN AMT BA AAPL ABT CMCSA BLK,47.39999999995262,0.7876455995519791,0.2057336913608864,3.8284716243510513,-0.0381061965371448,20.66975114568399,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,14,25.0,2018-01-02,2022-07-05,2022-10-03,2022-10-04,2023-01-03,ABBV CL BMY AMGN AMT BA AAPL ABT CMCSA BLK,47.39999999995262,0.7732007545901336,0.2058289559419026,3.756520801692357,-0.0381061965371449,20.290683007844827,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,15,0.0,2018-01-02,2022-10-03,2023-01-03,2023-01-04,2023-04-04,COP BMY ABBV BRK-B BK ABT AMAT AMGN CAT AVGO,48.59999999995143,0.0061532676205673,0.1836970039020424,0.0334968316838477,-0.0885848925264395,0.0694618173032307,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,15,10.0,2018-01-02,2022-10-03,2023-01-03,2023-01-04,2023-04-04,COP BMY ABBV BRK-B BK ABT AMAT AMGN CAT AVGO,48.59999999995143,-0.0034421174368857,0.1837473170658009,-0.0187328854202227,-0.0904068477828817,-0.0380736362483749,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,15,25.0,2018-01-02,2022-10-03,2023-01-03,2023-01-04,2023-04-04,COP BMY ABBV BRK-B BK ABT AMAT AMGN CAT AVGO,48.59999999995143,-0.017835195023061,0.1839117812524893,-0.0969769032821147,-0.0931364995731584,-0.1914952258739346,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,16,0.0,2018-01-02,2023-01-03,2023-04-04,2023-04-05,2023-07-06,BA CL ABT CAT AVGO BK ABBV BLK CMCSA BKNG,54.999999999945025,0.2756533493238797,0.1599271945319096,1.7236177382399849,-0.044795575851658,6.153584234089563,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,16,10.0,2018-01-02,2023-01-03,2023-04-04,2023-04-05,2023-07-06,BA CL ABT CAT AVGO BK ABBV BLK CMCSA BKNG,54.999999999945025,0.2628335257595533,0.1599324822795811,1.6434030286508372,-0.0447955758516582,5.867399196386403,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,16,25.0,2018-01-02,2023-01-03,2023-04-04,2023-04-05,2023-07-06,BA CL ABT CAT AVGO BK ABBV BLK CMCSA BKNG,54.999999999945025,0.2436037904130534,0.1601008585230431,1.5215645478657458,-0.0447955758516582,5.43812163983148,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,17,0.0,2018-01-02,2023-04-04,2023-07-06,2023-07-07,2023-10-04,AMD ADBE AMZN AAPL ACN AMGN ABBV CMCSA AMT CL,54.19999999994583,-0.0054630929614334,0.133466123407069,-0.04093243155591,-0.0628506154830119,-0.0869218689325826,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,17,10.0,2018-01-02,2023-04-04,2023-07-06,2023-07-07,2023-10-04,AMD ADBE AMZN AAPL ACN AMGN ABBV CMCSA AMT CL,54.19999999994583,-0.0150483693413403,0.1336041502793448,-0.1126339960979055,-0.0643494547226323,-0.2338538750012724,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,17,25.0,2018-01-02,2023-04-04,2023-07-06,2023-07-07,2023-10-04,AMD ADBE AMZN AAPL ACN AMGN ABBV CMCSA AMT CL,54.19999999994583,-0.0294262839111998,0.133914707280127,-0.2197390003580806,-0.0665954644235385,-0.4418661866161122,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,18,0.0,2018-01-02,2023-07-06,2023-10-04,2023-10-05,2024-01-04,ADBE CAT AAPL AVGO AMAT AMT CMCSA BRK-B ABT BK,56.19999999994384,0.3570731038558286,0.140115911314889,2.548412243137848,-0.0567525093947895,6.291758860663163,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,18,10.0,2018-01-02,2023-07-06,2023-10-04,2023-10-05,2024-01-04,ADBE CAT AAPL AVGO AMAT AMT CMCSA BRK-B ABT BK,56.19999999994384,0.344269638906288,0.1402627881002192,2.454461682722642,-0.0567525093947894,6.066157119245016,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,18,25.0,2018-01-02,2023-07-06,2023-10-04,2023-10-05,2024-01-04,ADBE CAT AAPL AVGO AMAT AMT CMCSA BRK-B ABT BK,56.19999999994384,0.3250644414819734,0.1406651542074683,2.3109095021516275,-0.0567525093947893,5.727754507117722,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,19,0.0,2018-01-02,2023-10-04,2024-01-04,2024-01-05,2024-04-05,AMGN ABBV CMCSA CL BKNG C BRK-B AVGO ACN ABT,63.39999999993664,0.3163400186700293,0.1499757832823635,2.1092739890702092,-0.0496550343669094,6.3707541983793385,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,19,10.0,2018-01-02,2023-10-04,2024-01-04,2024-01-05,2024-04-05,AMGN ABBV CMCSA CL BKNG C BRK-B AVGO ACN ABT,63.39999999993664,0.3035334029463481,0.1500647001461245,2.022683566813259,-0.050795448325668,5.975602400323542,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,19,25.0,2018-01-02,2023-10-04,2024-01-04,2024-01-05,2024-04-05,AMGN ABBV CMCSA CL BKNG C BRK-B AVGO ACN ABT,63.39999999993664,0.2843234793608253,0.1503680115410833,1.890850829541309,-0.0525060692638057,5.415059312988877,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,20,0.0,2018-01-02,2024-01-04,2024-04-05,2024-04-08,2024-07-08,AMD AVGO C COF CAT ABBV AMGN BAC BKNG AXP,66.19999999993385,0.3798518569653262,0.1671563933280737,2.2724339129376157,-0.0553492615074344,6.862817074938606,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,20,10.0,2018-01-02,2024-01-04,2024-04-05,2024-04-08,2024-07-08,AMD AVGO C COF CAT ABBV AMGN BAC BKNG AXP,66.19999999993385,0.366998974215222,0.1669905687981535,2.197722762754505,-0.0564828423936243,6.497530199545173,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
liquid_us_equity_100,momentum_21_top10,10,MRH_tau21_k5,20,25.0,2018-01-02,2024-01-04,2024-04-05,2024-04-08,2024-07-08,AMD AVGO C COF CAT ABBV AMGN BAC BKNG AXP,66.19999999993385,0.3477196500900699,0.1668959838111824,2.083451273946644,-0.0581832137229094,5.9762881393947485,metrics/screened_candidate_pilot/liquid_us_equity_100/subperiod_summary.csv
